"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Nebraska"	"31"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	53	1515922	3.49622	3.76929	2.79764	4.96936	0.53193
	"Nebraska"	"31"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	43	1521818	2.82557	2.78228	1.99662	3.77447	0.43260
	"Nebraska"	"31"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	47	1525546	3.08086	3.28810	2.39837	4.39974	0.49191
	"Nebraska"	"31"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	37	1528711	2.42034	2.40334	1.67402	3.34247	0.40601
	"Nebraska"	"31"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	49	1530803	3.20093	3.43414	2.52327	4.56669	0.50319
	"Nebraska"	"31"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	50	1533932	3.25960	3.48278	2.55901	4.63137	0.50622
	"Nebraska"	"31"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	37	1534963	2.41048	2.50628	1.74572	3.48563	0.42369
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	136009	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	141486	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	12	151905	Unreliable	Unreliable	4.15825	14.05747	2.33237
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	160283	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	16	168352	Unreliable	Unreliable	5.61777	15.96061	2.46621
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	15	179429	Unreliable	Unreliable	4.78010	14.08647	2.20967
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	18	190602	Unreliable	Unreliable	5.79338	15.44904	2.30883
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	16	202670	Unreliable	Unreliable	4.68554	13.31204	2.05281
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	24	213013	11.26692	11.50157	7.36929	17.11341	2.35768
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	26	221123	11.75816	12.08916	7.89700	17.71340	2.37608
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	23	226786	10.14172	10.53749	6.67982	15.81140	2.20520
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	26	229705	11.31887	11.06495	7.22796	16.21269	2.17773
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	27	232813	11.59729	11.81387	7.78546	17.18860	2.28733
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	30	243067	12.34228	12.19827	8.23017	17.41376	2.24480
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	26	249264	10.43071	10.31693	6.73933	15.11668	2.03883
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	23	257375	8.93638	9.49185	5.94845	14.37076	2.01585
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	24	267176	8.98284	8.46148	5.42144	12.59000	1.74037
	"Nevada"	"32"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	31	280632	11.04650	11.00309	7.42378	15.70757	1.99508
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	132	1313113	10.05245	9.52067	7.88721	11.15412	0.83340
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	162	1332265	12.15974	11.51449	9.73091	13.29807	0.90999
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	162	1369093	11.83265	11.25131	9.50590	12.99672	0.89052
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	193	1392298	13.86197	13.18596	11.30928	15.06263	0.95749
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	210	1417695	14.81278	14.21323	12.26800	16.15846	0.99246
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	233	1453627	16.02887	15.52883	13.50752	17.55015	1.03128
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	271	1474517	18.37890	17.74778	15.60365	19.89190	1.09394
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	299	1494045	20.01278	19.19926	16.98597	21.41256	1.12923
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	323	1507242	21.42987	20.70353	18.40389	23.00317	1.17329
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	339	1511536	22.42752	21.59857	19.24972	23.94743	1.19840
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	379	1508035	25.13204	23.74525	21.28530	26.20520	1.25508
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	374	1502724	24.88814	23.37751	20.92921	25.82581	1.24913
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	382	1495943	25.53573	24.60095	22.05233	27.14957	1.30032
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	366	1496909	24.45038	22.77391	20.35028	25.19755	1.23655
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	325	1497480	21.70313	20.30384	18.00595	22.60174	1.17240
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	319	1503392	21.21868	19.87315	17.59106	22.15523	1.16433
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	346	1509888	22.91561	21.36223	18.99808	23.72639	1.20620
	"Nevada"	"32"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	339	1513691	22.39559	21.50493	19.09433	23.91553	1.22990
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	9292	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	10062	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	11177	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	11932	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	12797	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	13424	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	14191	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	15052	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	15594	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	16187	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	16675	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	16962	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	18012	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	19032	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	19978	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	20277	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	Suppressed	20427	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	20548	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	39	1174273	3.32120	3.21044	2.28294	4.38877	0.51582
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	26	1184460	2.19509	2.05248	1.34074	3.00736	0.40393
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	51	1198191	4.25642	4.09554	3.04941	5.38489	0.57611
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	75	1206892	6.21431	6.21823	4.88268	7.80643	0.72293
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	91	1213490	7.49903	7.30062	5.87058	8.97371	0.77158
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	87	1219916	7.13164	7.15916	5.71845	8.85244	0.77571
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	108	1224266	8.82161	8.64764	7.00024	10.29504	0.84051
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	102	1230230	8.29113	8.21123	6.59618	9.82628	0.82400
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	140	1231293	11.37016	11.20910	9.31274	13.10546	0.96753
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	90	1231423	7.30862	7.15281	5.72132	8.83365	0.77308
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	124	1229054	10.08906	10.10020	8.27387	11.92652	0.93180
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	115	1228483	9.36114	9.49861	7.71177	11.28546	0.91166
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	150	1226263	12.23229	12.12087	10.11087	14.13087	1.02551
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	129	1224908	10.53140	11.11709	9.14580	13.08837	1.00576
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	152	1223791	12.42042	12.45255	10.39855	14.50655	1.04796
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	287	1223496	23.45737	24.83121	21.86628	27.79615	1.51272
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	365	1223889	29.82297	33.22508	29.71626	36.73389	1.79021
	"New Hampshire"	"33"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	416	1225460	33.94644	37.69743	33.96996	41.42490	1.90177
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	64	1131130	5.65806	5.80952	4.46421	7.43287	0.72946
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	75	1140219	6.57768	6.66228	5.23135	8.36389	0.77637
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	81	1149018	7.04950	7.13535	5.65791	8.88059	0.79911
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	99	1155000	8.57143	8.55876	6.94843	10.43039	0.86585
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	88	1160187	7.58498	7.69831	6.17428	9.48455	0.82148
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	58	1162766	4.98811	5.02211	3.81349	6.49223	0.65999
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	92	1162594	7.91334	7.95831	6.40755	9.77105	0.83349
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	62	1161856	5.33629	5.45542	4.17296	7.00770	0.69745
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	55	1161626	4.73474	4.81402	3.61644	6.28124	0.65334
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	38	1162649	3.26840	3.18235	2.25202	4.36803	0.51759
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	1167533	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	47	1172361	4.00900	3.92031	2.87018	5.22914	0.57543
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	45	1177194	3.82265	3.68181	2.67520	4.94264	0.55282
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	61	1182453	5.15877	5.01378	3.82607	6.45374	0.64645
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	86	1187206	7.24390	6.92846	5.52642	8.57792	0.75468
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	83	1195194	6.94448	6.58070	5.22600	8.17922	0.73031
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	102	1199458	8.50384	7.90284	6.34772	9.45796	0.79343
	"New Jersey"	"34"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	193	1199653	16.08799	15.03311	12.88319	17.18303	1.09690
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	225	5644459	3.98621	4.01041	3.48158	4.53924	0.26981
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	238	5637972	4.22138	4.36653	3.80578	4.92727	0.28610
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	267	5614716	4.75536	4.84640	4.25807	5.43474	0.30017
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	331	5593562	5.91752	6.04332	5.38506	6.70158	0.33585
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	316	5565478	5.67786	5.93981	5.27651	6.60310	0.33842
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	217	5529745	3.92423	4.13957	3.58017	4.69897	0.28541
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	304	5484022	5.54338	5.90847	5.23376	6.58317	0.34424
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	277	5434654	5.09692	5.32689	4.68597	5.96782	0.32700
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	251	5388020	4.65848	4.99274	4.36345	5.62203	0.32107
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	263	5350300	4.91561	5.23438	4.58709	5.88167	0.33025
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	45	5315447	0.84659	0.92635	0.67040	1.24778	0.14102
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	289	5291399	5.46169	5.78695	5.10067	6.47324	0.35014
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	364	5249445	6.93407	7.32396	6.54695	8.10098	0.39644
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	472	5218018	9.04558	9.76041	8.85341	10.66740	0.46275
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	513	5182889	9.89795	10.75741	9.79885	11.71596	0.48906
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	559	5140489	10.87445	11.65807	10.65754	12.65860	0.51048
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	638	5098171	12.51429	13.94984	12.83483	15.06484	0.56888
	"New Jersey"	"34"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	1017	5051814	20.13138	22.55115	21.11998	23.98233	0.73019
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	34603	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	34651	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	35195	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	36148	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	36713	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	37735	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	38464	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	39340	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	40049	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	40201	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	41163	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	41972	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	45054	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	44099	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	44955	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	45759	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	Suppressed	46425	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	44830	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	67	837859	7.99657	7.75328	5.99639	9.86411	0.95529
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	73	831246	8.78200	8.34533	6.50560	10.54382	0.99586
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	66	822415	8.02515	7.49450	5.77167	9.57033	0.93932
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	80	824559	9.70216	9.37361	7.39747	11.71542	1.06914
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	85	826736	10.28140	9.97803	7.91198	12.41856	1.11598
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	80	832095	9.61429	9.21948	7.25167	11.55671	1.06342
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	83	838339	9.90053	9.60418	7.59172	11.98650	1.09007
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	96	844971	11.36134	10.36148	8.31022	12.76566	1.10243
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	111	848200	13.08654	12.72395	10.24546	15.20244	1.26453
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	127	846422	15.00434	14.87789	12.16794	17.58784	1.38263
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	85	848051	10.02298	10.55136	8.32692	13.18741	1.19889
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	93	851939	10.91627	11.18640	8.92272	13.84954	1.21911
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	100	851262	11.74726	11.84529	9.37938	14.31120	1.25812
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	121	845212	14.31593	14.82179	12.02984	17.61374	1.42447
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	142	835638	16.99300	16.22773	13.35173	19.10373	1.46735
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	164	826513	19.84240	19.67105	16.44400	22.89810	1.64645
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	130	816796	15.91585	16.87927	13.76920	19.98934	1.58677
	"New Mexico"	"35"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	120	807380	14.86289	14.99049	12.10146	17.87952	1.47399
	"New York"	"36"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	125	2926277	4.27164	4.47011	3.68117	5.25905	0.40252
	"New York"	"36"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	97	2952756	3.28507	3.39735	2.74866	4.15309	0.34801
	"New York"	"36"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	96	2959569	3.24372	3.39103	2.74673	4.14102	0.34668
