"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Illinois"	"17"	"2013"	"2013"	87	12882135	0.67535	0.64526	0.51468	0.79887	0.07032
	"Illinois"	"17"	"2014"	"2014"	127	12880580	0.98598	1.01123	0.83266	1.18979	0.09111
	"Illinois"	"17"	"2015"	"2015"	278	12859995	2.16174	2.17529	1.91542	2.43516	0.13259
	"Illinois"	"17"	"2016"	"2016"	907	12801539	7.08509	7.17425	6.69979	7.64870	0.24207
	"Indiana"	"18"	"1999"	"1999"	Suppressed	6044969	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"2000"	"2000"	12	6080485	Unreliable	Unreliable	0.10208	0.34510	0.05724
	"Indiana"	"18"	"2001"	"2001"	12	6127760	Unreliable	Unreliable	0.10593	0.35811	0.05934
	"Indiana"	"18"	"2002"	"2002"	Suppressed	6155967	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"2003"	"2003"	26	6196638	0.41958	0.42486	0.27753	0.62251	0.08387
	"Indiana"	"18"	"2004"	"2004"	25	6233007	0.40109	0.41309	0.26733	0.60981	0.08302
	"Indiana"	"18"	"2005"	"2005"	26	6278616	0.41410	0.40925	0.26733	0.59964	0.08094
	"Indiana"	"18"	"2006"	"2006"	48	6332669	0.75797	0.76444	0.56364	1.01354	0.11092
	"Indiana"	"18"	"2007"	"2007"	51	6379599	0.79942	0.82349	0.61121	1.08567	0.11600
	"Indiana"	"18"	"2008"	"2008"	54	6424806	0.84049	0.85034	0.63696	1.11226	0.11684
	"Indiana"	"18"	"2009"	"2009"	64	6459325	0.99082	0.97283	0.74586	1.24712	0.12309
	"Indiana"	"18"	"2010"	"2010"	49	6483802	0.75573	0.76740	0.56582	1.01746	0.11096
	"Indiana"	"18"	"2011"	"2011"	40	6516922	0.61379	0.61337	0.43617	0.83850	0.09877
	"Indiana"	"18"	"2012"	"2012"	43	6537334	0.65776	0.70026	0.50468	0.94654	0.10772
	"Indiana"	"18"	"2013"	"2013"	34	6570902	0.51743	0.49989	0.34410	0.70203	0.08764
	"Indiana"	"18"	"2014"	"2014"	83	6596855	1.25818	1.34810	1.07058	1.67556	0.14945
	"Indiana"	"18"	"2015"	"2015"	120	6619680	1.81278	1.90468	1.55982	2.24953	0.17595
	"Indiana"	"18"	"2016"	"2016"	304	6633053	4.58311	4.85797	4.30346	5.41249	0.28292
	"Iowa"	"19"	"1999"	"1999"	Suppressed	2917634	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2000"	"2000"	Suppressed	2926324	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2001"	"2001"	Suppressed	2931997	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2002"	"2002"	10	2934234	Unreliable	Unreliable	0.16191	0.62091	0.10772
	"Iowa"	"19"	"2003"	"2003"	12	2941999	Unreliable	Unreliable	0.22934	0.77530	0.12842
	"Iowa"	"19"	"2004"	"2004"	13	2953635	Unreliable	Unreliable	0.24576	0.78929	0.12847
	"Iowa"	"19"	"2005"	"2005"	Suppressed	2964454	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2006"	"2006"	16	2982644	Unreliable	Unreliable	0.31400	0.92532	0.14285
	"Iowa"	"19"	"2007"	"2007"	18	2999212	Unreliable	Unreliable	0.37301	0.99469	0.15025
	"Iowa"	"19"	"2008"	"2008"	25	3016734	0.82871	0.82113	0.52612	1.22178	0.16609
	"Iowa"	"19"	"2009"	"2009"	35	3032870	1.15402	1.23592	0.85075	1.73569	0.21419
	"Iowa"	"19"	"2010"	"2010"	43	3046355	1.41152	1.50605	1.08077	2.04313	0.23382
	"Iowa"	"19"	"2011"	"2011"	29	3062309	0.94700	0.95898	0.63723	1.38599	0.18247
	"Iowa"	"19"	"2012"	"2012"	36	3074186	1.17104	1.31505	0.91071	1.83766	0.22532
	"Iowa"	"19"	"2013"	"2013"	32	3090416	1.03546	1.04818	0.70721	1.49635	0.19075
	"Iowa"	"19"	"2014"	"2014"	29	3107126	0.93334	0.95595	0.63522	1.38162	0.18181
	"Iowa"	"19"	"2015"	"2015"	44	3123899	1.40850	1.52363	1.09338	2.06697	0.23725
	"Iowa"	"19"	"2016"	"2016"	58	3134693	1.85026	2.01687	1.52352	2.61907	0.26979
	"Kansas"	"20"	"1999"	"1999"	Suppressed	2678338	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2000"	"2000"	Suppressed	2688418	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2001"	"2001"	11	2702162	Unreliable	Unreliable	0.21334	0.76467	0.12910
	"Kansas"	"20"	"2002"	"2002"	18	2713535	Unreliable	Unreliable	0.40295	1.07454	0.16058
	"Kansas"	"20"	"2003"	"2003"	Suppressed	2723004	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2004"	"2004"	22	2734373	0.80457	0.82563	0.51741	1.25001	0.17718
	"Kansas"	"20"	"2005"	"2005"	17	2745299	Unreliable	Unreliable	0.38785	1.06601	0.16239
	"Kansas"	"20"	"2006"	"2006"	19	2762931	Unreliable	Unreliable	0.41325	1.07186	0.15893
	"Kansas"	"20"	"2007"	"2007"	19	2783785	Unreliable	Unreliable	0.41322	1.07179	0.15929
	"Kansas"	"20"	"2008"	"2008"	18	2808076	Unreliable	Unreliable	0.38578	1.02874	0.15460
	"Kansas"	"20"	"2009"	"2009"	35	2832704	1.23557	1.34240	0.92965	1.87587	0.23088
	"Kansas"	"20"	"2010"	"2010"	18	2853118	Unreliable	Unreliable	0.36933	1.01510	0.15179
	"Kansas"	"20"	"2011"	"2011"	23	2871238	0.80105	0.77742	0.48720	1.17702	0.16571
	"Kansas"	"20"	"2012"	"2012"	44	2885905	1.52465	1.62442	1.17074	2.19575	0.24993
	"Kansas"	"20"	"2013"	"2013"	37	2893957	1.27853	1.29356	0.90599	1.79083	0.21654
	"Kansas"	"20"	"2014"	"2014"	39	2904021	1.34297	1.38748	0.97691	1.91246	0.22685
	"Kansas"	"20"	"2015"	"2015"	36	2911641	1.23642	1.27873	0.88556	1.78690	0.21867
	"Kansas"	"20"	"2016"	"2016"	27	2907289	0.92870	0.97508	0.63695	1.42872	0.19067
	"Kentucky"	"21"	"1999"	"1999"	10	4018053	Unreliable	Unreliable	0.11819	0.45327	0.07826
	"Kentucky"	"21"	"2000"	"2000"	Suppressed	4041769	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kentucky"	"21"	"2001"	"2001"	19	4068132	Unreliable	Unreliable	0.27553	0.71466	0.10514
