"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Illinois"	"17"	"2010"	"2010"	150	12830632	1.16908	1.20092	1.00758	1.39425	0.09864
	"Illinois"	"17"	"2011"	"2011"	168	12869257	1.30544	1.30532	1.10686	1.50378	0.10125
	"Illinois"	"17"	"2012"	"2012"	269	12875255	2.08928	2.11535	1.86073	2.36997	0.12991
	"Illinois"	"17"	"2013"	"2013"	583	12882135	4.52565	4.53817	4.16593	4.91041	0.18992
	"Illinois"	"17"	"2014"	"2014"	711	12880580	5.51994	5.57925	5.16395	5.99455	0.21189
	"Illinois"	"17"	"2015"	"2015"	844	12859995	6.56299	6.67036	6.21398	7.12674	0.23284
	"Illinois"	"17"	"2016"	"2016"	1040	12801539	8.12402	8.24731	7.73809	8.75653	0.25980
	"Indiana"	"18"	"1999"	"1999"	Suppressed	6044969	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"2000"	"2000"	Suppressed	6080485	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"2001"	"2001"	Suppressed	6127760	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"2002"	"2002"	Suppressed	6155967	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"2003"	"2003"	Suppressed	6196638	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"2004"	"2004"	Suppressed	6233007	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"2005"	"2005"	15	6278616	Unreliable	Unreliable	0.12781	0.37665	0.05925
	"Indiana"	"18"	"2006"	"2006"	Suppressed	6332669	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"2007"	"2007"	18	6379599	Unreliable	Unreliable	0.17114	0.47038	0.07040
	"Indiana"	"18"	"2008"	"2008"	56	6424806	0.87162	0.91146	0.68664	1.18639	0.12254
	"Indiana"	"18"	"2009"	"2009"	63	6459325	0.97533	0.96602	0.74064	1.23839	0.12242
	"Indiana"	"18"	"2010"	"2010"	56	6483802	0.86369	0.89474	0.67404	1.16463	0.12062
	"Indiana"	"18"	"2011"	"2011"	68	6516922	1.04344	1.07429	0.83256	1.36431	0.13129
	"Indiana"	"18"	"2012"	"2012"	114	6537334	1.74383	1.81847	1.48073	2.15622	0.17232
	"Indiana"	"18"	"2013"	"2013"	160	6570902	2.43498	2.59785	2.19121	3.00449	0.20747
	"Indiana"	"18"	"2014"	"2014"	173	6596855	2.62246	2.75866	2.34289	3.17442	0.21212
	"Indiana"	"18"	"2015"	"2015"	240	6619680	3.62555	3.87656	3.38008	4.37303	0.25330
	"Indiana"	"18"	"2016"	"2016"	297	6633053	4.47758	4.71964	4.17556	5.26373	0.27759
	"Iowa"	"19"	"1999"	"1999"	Suppressed	2917634	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2000"	"2000"	Suppressed	2926324	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2001"	"2001"	Suppressed	2931997	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2002"	"2002"	Suppressed	2934234	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2003"	"2003"	Suppressed	2941999	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2004"	"2004"	Suppressed	2953635	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2005"	"2005"	Suppressed	2964454	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2006"	"2006"	Suppressed	2982644	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2007"	"2007"	Suppressed	2999212	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2008"	"2008"	10	3016734	Unreliable	Unreliable	0.16562	0.63516	0.11113
	"Iowa"	"19"	"2009"	"2009"	Suppressed	3032870	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2010"	"2010"	Suppressed	3046355	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"2011"	"2011"	14	3062309	Unreliable	Unreliable	0.26833	0.82350	0.13308
	"Iowa"	"19"	"2012"	"2012"	14	3074186	Unreliable	Unreliable	0.23667	0.76008	0.12097
	"Iowa"	"19"	"2013"	"2013"	31	3090416	1.00310	1.04833	0.70731	1.49656	0.19190
	"Iowa"	"19"	"2014"	"2014"	37	3107126	1.19081	1.31933	0.92404	1.82651	0.22054
	"Iowa"	"19"	"2015"	"2015"	45	3123899	1.44051	1.60286	1.15999	2.15903	0.24311
	"Iowa"	"19"	"2016"	"2016"	47	3134693	1.49935	1.65792	1.20930	2.21843	0.24609
	"Kansas"	"20"	"1999"	"1999"	Suppressed	2678338	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2000"	"2000"	Suppressed	2688418	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2001"	"2001"	Suppressed	2702162	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2002"	"2002"	Suppressed	2713535	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2003"	"2003"	Suppressed	2723004	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2004"	"2004"	Suppressed	2734373	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2005"	"2005"	Suppressed	2745299	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2006"	"2006"	Suppressed	2762931	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2007"	"2007"	Suppressed	2783785	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2008"	"2008"	Suppressed	2808076	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2009"	"2009"	11	2832704	Unreliable	Unreliable	0.19753	0.70800	0.12120
	"Kansas"	"20"	"2010"	"2010"	Suppressed	2853118	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2011"	"2011"	Suppressed	2871238	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kansas"	"20"	"2012"	"2012"	16	2885905	Unreliable	Unreliable	0.31410	0.89238	0.13908
	"Kansas"	"20"	"2013"	"2013"	12	2893957	Unreliable	Unreliable	0.20310	0.68661	0.11400
	"Kansas"	"20"	"2014"	"2014"	19	2904021	Unreliable	Unreliable	0.40508	1.05067	0.15552
	"Kansas"	"20"	"2015"	"2015"	21	2911641	0.72124	0.73877	0.45126	1.14097	0.16520
	"Kansas"	"20"	"2016"	"2016"	32	2907289	1.10068	1.16955	0.79465	1.66008	0.21020
	"Kentucky"	"21"	"1999"	"1999"	Suppressed	4018053	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kentucky"	"21"	"2000"	"2000"	Suppressed	4041769	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kentucky"	"21"	"2001"	"2001"	Suppressed	4068132	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kentucky"	"21"	"2002"	"2002"	Suppressed	4089875	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kentucky"	"21"	"2003"	"2003"	Suppressed	4117170	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kentucky"	"21"	"2004"	"2004"	Suppressed	4146101	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kentucky"	"21"	"2005"	"2005"	Suppressed	4182742	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kentucky"	"21"	"2006"	"2006"	Suppressed	4219239	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Kentucky"	"21"	"2007"	"2007"	Suppressed	4256672	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
